slice_id,short_text,full_text
67721,"Introducing Lay’s Kettle Thins, delicious extra crispy chips with just the right amount of flavor and crunch.","These **_Lay’s Kettle Thins_** are thinly sliced potato chips that are slowly cooked to create an extra crispy, distinctively light crunch. Savor this new, lighter crispy-crunchy texture paired with classic Lay’s flavors that you love."
68940,"Introducing Cheetos Crunchy Pops, your favorite crunchy Cheetos now as light and airy popped cheese balls for a fun and unique snack that will excite your taste buds.","**Cheetos Crunchy Pops** are hollow, crunchy bite-size cheese balls that deliver supremely cheesy Cheetos flavors. Available in delicious flavors like Cheddar or Flamin’ Hot, these tasty new snacks pack maximum cheesy flavor into every light and airy bite."
69099,"Introducing Lay’s Poppables Snack Mix, an exciting new snack mix that includes delicious flavors and textures combined to give you a tasty and unique eating experience.","Lay’s Poppables Snack Mix includes crispy, Poppables potato bites, Cheetos White Cheddar Bites and pieces of Cap’n Crunch Very Berry cereal to add variety and flavor to your snacking."
78670,"Introducing Doritos Duels: a filling bite sized snack that is layered with contrasting flavors and textures inside and out, for a bold snack to get you and your taste buds going.","Introducing **Doritos Duels**: a filling bite sized snack that is layered with contrasting flavors and textures inside and out, for a bold snack to get you and your taste buds going.

Doritos Duels are crispy bite sized chips with a bold, flavorful kick on the outside and a thin layer of savory flavor inside.

Available in Nacho Cheese with Flamin' Hot, these chips are convenient, fill-me-ups.  Just grab a few to satisfy your hunger."
80136,Introducing Lay’s Kettle Cooked Lattice Cut Sweet Potato Chips. Now you can savor the flavorful goodness of sweet potatoes with a satisfying lattice cut crunch.,"Introducing Lay’s Kettle Cooked Lattice Cut Sweet Potato Chips. Now you can savor the flavorful goodness of sweet potatoes with a satisfying lattice cut crunch.

These naturally sweet chips are cross-cut for a hearty kettle crunch. Each batch is simply seasoned with a touch of sea salt for a deliciously satisfying and wholesome snack. No artificial flavors or preservatives, just natural goodness."
81320,"Introducing Tostitos Holiday Snowflakes, the salty, crunchy tortilla chips you know and love, with an exciting holiday twist to add a little festive spirit to any party or get together.","Tostitos Holiday Snowflakes are salted white corn tortilla chips with the classic Tostitos taste, shaped as wintery snowflakes. Serve with your favorite Tostitos salsa."
81540,Off the Eaten Path Veggie flats are vegetable chips that taste so good that you’ll never believe it!,"Inspired by the fun stuff, without any of the bad stuff, our Veggie Flats taste so good you’ll never believe they are made from real veggies. Delicious, nutritious, and all around better.

- Made by chip lovers (who also happen to love veggies too)
- Made with real vegetables, herbs & spices
- Available in flavors such as pizza and blooming onion, cheesy cauliflower
- Gently baked, not fried"
68181,"Introducing Red Rock Deli Crispy Cones - Baked for a perfect crunch, these fillable and edible bite size cones pair perfectly with your favorite dips and fillings.","Introducing **Red Rock Deli Crispy Cones….**​

​

Baked for a perfect crunch, these fillable and edible bite size cones pair perfectly with your favorite dips and fillings. Get creative with your next party hors d'oeuvres!"
68196,"Introducing Red Rock Deli Veggie Toasts - Finely grated vegetables like Cauliflower and Zucchini are blended with fine cheeses, seasoned to perfection, and baked into bite-sized toasts for a delightful light and crisp texture.","Introducing **Red Rock Deli Veggie Toasts….**​

​

Finely grated vegetables like Cauliflower and Zucchini are blended with fine cheeses, seasoned to perfection, and baked into bite-sized toasts for a delightful light and crisp texture. Ready to serve at your next get-together for a unique veggie alternative to your traditional entertaining crackers.​"
68186,"Introducing Red Rock Deli Fruit & Nut Butters - Discover these unique, ready to eat fruit & nut butters made with real fruits and specialty nuts that are finely blended to create a smooth and indulgent texture.","Introducing **Red Rock Deli Fruit & Nut Butters….**​

​

Discover these unique, ready to eat fruit & nut butters made with real fruits and specialty nuts that are finely blended to create a smooth and indulgent texture. Enjoy it alone or pair it with your favorite fruit or snack and treat yourself after a long day! Try all the tasty options, including Cherry and  Almond and Mango and Cashew."
68191,"Introducing Red Rock Deli Rice Bites: Inspired by the delicious recipes of rice based dishes, these ready-to-eat meal inspired snacks are a crunchy combination of rice, veggies, and herbs resulting in a chef inspired creation of crunch & flavor.","Introducing **Red Rock Deli Rice Bites….**​

​

Inspired by the delicious recipes of rice based dishes, these ready-to-eat meal inspired snacks are a crunchy and savory combination of rice, veggies, and herbs resulting in a chef inspired creation of crunch & flavor. Available in delicious varieties like Mushroom & Parmesan Risotto, Teriyaki Fried Rice and Cajun Jambalaya. "
68951,"Introducing Cheetos Puff Straws, light and airy puff straws with a crispy-crunchy finish for a fun and unique snack that will excite your taste buds.","**Cheetos Puff Straws** are hollow puffs coated in the supremely cheesy flavors you expect from Cheetos. Available in delicious flavors like Cheddar or Flamin’ Hot, these tasty new snacks pack maximum cheesy flavor into every light and airy bite."
68930,"Introducing Cheetos Cheese Balls, supremely cheesy, bite-sized puffs with classic cheddar on the outside and spice on the inside for a fun and unique snack that will excite your taste buds.",**Cheetos Cheese Balls** are multiflavored puffs with a cheesy outside and just the right amount of jalapeno spice inside that deliver two layers of tasty flavor. These multiflavored snacks pack maximum cheesy flavor into every crunchy bite.
68935,"Introducing Cheetos Spots, the Cheetos puffs you know now covered with crunchy bits of extra cheese flavor for a fun and unique snack that will excite your taste buds.","**Cheetos Spots** are fun-to-eat, multi-textured puff snacks with extra bits of cheesy flavor that you can taste and feel in every bite. With flavors like Cheddar or Flamin’ Hot, these tasty new snacks pack maximum cheesy flavor into every bite."
74202,Introducing Doritos Dippers – our new packaging means dunking your favorite chip in a dip has never been so easy.,"Doritos Dippers bring your favourite chips and dips into one pack – so you can pick, dunk and enjoy in one go. You don't even need to take your eyes off whatever you’re doing (studying, gaming etc.) to experience the satisfying and tasty combo of our bold chips and dips. Spend less time snacking and more time doing."
74837,Introducing new Doritos Crunch Mix – a variety of crunchy snacks packed with a bold Doritos punch.,"This mix is loaded with a variety of Doritos bites and bold flavors, including peanuts wrapped in a Doritos shell, Doritos-seasoned corn nuts, and Doritos 3D Triangles. Quick and easy, available in a stand up bag – every mouthful has a layer of crunch and stimulating bursts of bold flavors."
80454,"Introducing Lay’s Poppables Sweet & Salty Mix, a delightful mix of different textures and flavors for an engaging and filling boost in the middle of your day.","Introducing Lay’s Poppables Sweet & Salty Mix, a delightful mix of different textures and flavors for an engaging and filling boost in the middle of your day.

Lay’s Poppables Sweet & Salty Mix contains a variety of your favorite snacks: mini potato Poppables, coated chocolate pieces, dried cranberries, pretzels, and peanuts. This delicious combination of sweet & salty snacks is fun to eat and will leave you satisfied!"
81535,Off the Eaten Path Veggie flats are vegetable chips that taste so good that you’ll never believe it!,"Inspired by the fun stuff, without any of the bad stuff, our Veggie Flats taste so good you’ll never believe they are made from real veggies. Delicious, nutritious, and all around better.

- Made by chip lovers (who also happen to love veggies too)
- Made with real vegetables, herbs & spices
- Available in flavors such as pizza and blooming onion, cheesy cauliflower
- Gently baked, not fried"
81346,"Introducing Lay's Poppables Glitter, a perfectly popped, salty snack that will add a festive sparkle to snacking in the holiday season.",Lay's Poppables Glitter are crispy potato puffs perfectly seasoned in a delicious Winter White Cheddar for mouthwatering flavor and dusted with edible glitter to bring holiday cheer. They're the perfect snack to add excitement to any gifting or holiday occasion.
81566,Off the Eaten Path Veggie flats are vegetable chips that taste so good that you’ll never believe it!,"Inspired by the fun stuff, without any of the bad stuff, our Veggie Flats taste so good you’ll never believe they are made from real veggies. Delicious, nutritious, and all around better.

- Made by chip lovers (who also happen to love veggies too)
- Made with real vegetables, herbs & spices
- Available in flavors such as pizza and blooming onion, cheesy cauliflower
- Gently baked, not fried"
81331,"Introducing Smartfood Decadent Popcorn Clusters, festively crafted bite-sized snacks dipped in premium chocolate for the perfect salty-sweet flavor and crunch that will add a little fun and indulgence to your holiday snacking.","Smartfood Decadent Popcorn Clusters are a salty-sweet combination of Smartfood popcorn, dried cranberries, marshmallow, almonds, rice crisps and rich chocolate brought together in a crunchy and flavorful bite-sized cluster. Conveniently packaged in a wide-mouth, easy-open pouch, they're a delicious addition to any holiday gathering."
76203,"Introducing Lay’s Crispy Layers, a multi-layered snack with a crispy-crunch and melt-in-your mouth finish you’ll want to relax and enjoy.","**Lay’s Crispy Layers** are a bite-sized snack made from thin, crispy layers of potato, simply seasoned with deliciously tasty flavors like Sour Cream & Onion, BBQ, and White Cheddar for perfect flavor. They’re the perfect bite-sized snack!"
81551,Off the Eaten Path Veggie flats are vegetable chips that taste so good that you’ll never believe it!,"Inspired by the fun stuff, without any of the bad stuff, our Veggie Flats taste so good you’ll never believe they are made from real veggies. Delicious, nutritious, and all around better.

- Made by chip lovers (who also happen to love veggies too)
- Made with real vegetables, herbs & spices
- Available in flavors such as pizza and blooming onion, cheesy cauliflower
- Gently baked, not fried"
80449,"Introducing Lay's Glazed Poppables – crispy, light and airy Poppables now with a sweet and savory glaze coating for just the right amount of extra crunch.","Introducing Lay's Glazed Poppables – crispy, light and airy Poppables now with a sweet and savory glaze coating for just the right amount of extra crunch.

Each potato Poppable has a delicious glaze coating for a crispy pop with every bite, while still being a light but satisfying snack!

Available in these flavors:

Thai Sweet Chili

Honey Mustard

Maple Bacon"
81336,"Introducing Lay's Poppables Naughty & Nice Mix, a colorful, sweet and spicy mix of crispy, light and airy potato puffs that makes a fun holiday snack no matter if you are on Santa's naughty or nice list!","Lay's Poppables Naughty & Nice Mix are spicy flamin' hot Lay's Poppables and sweet potato Lay's Poppables brought 

together in a festive holiday mix. Eat each flavor on its own or mix them together for the perfect spicy-sweet combination."
81556,Off the Eaten Path Veggie flats are vegetable chips that taste so good that you’ll never believe it!,"Inspired by the fun stuff, without any of the bad stuff, our Veggie Flats taste so good you’ll never believe they are made from real veggies. Delicious, nutritious, and all around better.

- Made by chip lovers (who also happen to love veggies too)
- Made with real vegetables, herbs & spices
- Available in flavors such as pizza and blooming onion, cheesy cauliflower
- Gently baked, not fried"
81341,"Introducing Cheetos Glitter Puffs, a bold and cheesy snack that will add a festive sparkle to snacking in the holiday season.","Cheetos Glitter Puffs are cheesy, airy Cheetos puffs made with real cheese for intense flavor and dusted with edible glitter to bring holiday cheer. Available in classically delicious Cheetos flavors for irresistible holiday snacking."
81561,Off the Eaten Path Veggie flats are vegetable chips that taste so good that you’ll never believe it!,"Inspired by the fun stuff, without any of the bad stuff, our Veggie Flats taste so good you’ll never believe they are made from real veggies. Delicious, nutritious, and all around better.

- Made by chip lovers (who also happen to love veggies too)
- Made with real vegetables, herbs & spices
- Available in flavors such as pizza and blooming onion, cheesy cauliflower
- Gently baked, not fried"
99657,"Your favorite combination of sour cream and cheddar served in a cheesy, creamy, crunchy snack size bite.","Out of the bag and into your mouth, COMBOS Sour Cream & Cheddar gives you the snack satisfaction in a baked chip bite."
99652,The flavor of PB with a pretzel crunch is a bite of classic nostalgia.,Smooth peanut butter FLAVORED filling is stuffed inside of a pretzel shell for a crunchy start and a creamy finish. COMBOS PB Flavor is a bite of classic nostalgia.
99647,Crush your breakfast or anytime craving with the flavors of an everything bagel filled with cream cheese,"New COMBOS Everything Bagel serves up your favorite breakfast in one bite, with a bagel-flavored shell featuring an everything spice-blend flavor and stuffed with a smooth cream cheese flavored filling."
100951,Red Rock Deli is here to provide deliciously crafted flavors in a new potato hash snack. Break away from boring snacking with this crafted snack made of real crispy sweet potato shreds combined with your favorite flavors baked right in. ,"Red Rock Deli Sweet Potato Hash snacks are delicious crispy sweet potato shreds paired with culinary inspired flavors to create a unique poppable and satisfying crunch. A new way to bring inspiration to your potato snacks. 

In flavors such as:

- Sea Salt and Black Pepper 

- Roasted Garlic, Rosemary, and Thyme

"
102273,"Introducing new  Cheetos® Chickpea Puffs – the deliciously cheesy puffs you love, now made with real chickpeas.","Cheetos® cheesy puffs are now baked with real chickpeas.  These tasty puffs are light and airy to satisfy your craving but are packed with plant-power from chickpeas so you can snack with less guilt.

Available in these delicious flavors:

- Cheese
- Flamin’ Hot®
- White Cheddar"
102992,"Introducing new Baked Cheetos® Whole Grain – the deliciously cheesy Baked Cheetos® you love, now with 100% whole grain corn to bring more of this important food group to your diet.","Baked Cheetos® Whole Grain flavored snacks are made with real whole grain corn. These tasty and playfully crunchy oven-baked snacks contain 50% less fat than regular cheese flavored snacks, and will satisfy your snack time craving while delivering 1/3 of your daily recommended whole grains. This is a better-for-you snack that you can feel good about.​

Available in these tasty varieties:​

- Crunchy Cheese​
- Flamin’ Hot

All other Cheetos offerings are still available.​"
102263,"Introducing new Simply Tostitos® Chickpea – the deliciously crispy Simply Tostitos® you love, now made with real chickpeas.","Simply Tostitos ® tortilla chips are now made with real chickpeas. These tasty snacks bring a delicious crunch to snack time to satisfy your cravings but are packed with plant-power from chickpeas so you can snack with less guilt. Enjoy them alone or with your favorite dip.

Simply Tostitos® Chickpea are made with no artificial flavors, preservatives or colors."
100946,Introducing a snackable way to enjoy hash browns on the go! These perfectly crisp hash brown bites are a way to enjoy your craveable potato sides in one bite!,"Lay's Hashables are light and crispy bite-sized potato snacks made from real potato shreds that are baked and seasoned with your favorite flavors, perfect to enjoy on the go.

In flavors such as:

- Cheddar and Chive
- Salt and Pepper"
102982,"Introducing new Simply Tostitos® Whole Grain – the delicious and dippable Simply Tostitos®  that you love, now with 100% whole grain corn to bring more of this important food group to your diet.","Simply Tostitos® Whole Grain flavored tortilla chips are made with real whole grain corn. These organic snacks - seasoned with sea salt and made without artificial flavors or colors - are perfect for pairing with your favorite dip, while delivering 1/3 of your daily recommended whole grains. This is a better-for-you snack that you can feel good about.​

Available in these tasty varieties:​

- Organic Blue Corn​
- Organic Yellow Corn​

All other Tostitos offerings are still available.​"
102268,Introducing new Cheetos® Unbelievable Puffs –a delicious tasting puff that is made with real chickpeas and entirely vegan– they’re so good we doubt you can tell the difference!​,"Cheetos® Unbelievable Puffs are made by our experts who have discovered how to replicate the irresistible taste of Cheetos® cheese puffs using chickpeas and absolutely NO dairy.  Packed with plant-power from chickpeas these light and airy puffs are no longer empty calories. Each serving provides 4g of protein so you can snack with less guilt.

Cheetos® Unbelievable Puffs are available in these delicious flavors

- Cheese Flavored
- Flamin’ Hot® Flavored"
102987,"Introducing new Tostitos® Whole Grain – the delicious and dippable Tostitos® you love, now with 100% whole grain corn to bring more of this important food group to your diet.","Tostitos® Whole Grain tortilla chips are made with real whole grains. These tasty snacks pair perfectly with dips to make your get-together feel better than ever, while delivering 1/3 of your daily recommended whole grains. This is a lower-guilt snack that you can feel good about.​

​

Available in these tasty varieties:​

- Original Restaurant Style​
- Scoops!​

All other Tostitos offerings are still available"
109444,"Bringing veggie straws to another level with the new Lay’s Poppables Dipped Sticks! Made with chickpeas and dipped in irresistible flavors to bring you a flavorful, more wholesome one-of-a-kind experience!","New Lay’s Poppables Dipped Sticks are made with chickpeas and dipped in chocolate and tasty dips for a unique and flavorful experience! They are a great companion to unwind at the end of the day and get your fix of salty and sweet!

Available in:

- Dark Chocolate & Sea Salt
- Honey BBQ
- Vanilla Yogurt

Made with chickpeas

No artificial colors, flavors or preservatives "
109449,"Want something salty, sweet and without so many calories? Now with Lay’s Poppables Salty + Sweet you can have it all!","Lay’s Poppables Salty + Sweet brings together the fun, light and airy side of Lay’s Poppables but now made of sweet potato and chickpea. They are then seasoned with sweet and salty flavors to create irresistible combinations in one bag. 

Available in:

- Dark Chocolate & Sea Salt
- Salted Carmel and Sweet Potato
- Honey Butter and Chickpea

Made with real veggies

No artificial colors, flavors or preservatives "
112417,"Doritos Duo Crackers takes your everyday cracker experience to another level, delivering a bold flavor experience and a satisfying crunch.","Introducing the latest in snacking: **DORITOS® Duo Crackers**, where you can enjoy a light & crispy cracker with two bold flavor experiences together. 

Your favorite cheese flavors come with a twist: with the iconic DORITOS® flavor on one side paired with the perfect bold flavor on the other. These flavors contrast and compliment each other for a BIG flavor experience!

This allows for more intense flavor experience with two different layers and two different colors!

- Nacho Cheese + White Cheddar
- Cool Ranch + Pepper Jack

"
114919,"Introducing Munchies Midnight Clusters, clusters of salty snacks with sweet, indulgent drizzles that are great for snacking at the end of a long day.","Munchies Midnight Clusters combine Smartfood popcorn, Rold Gold pretzels and Lay's potato chips with a sweet vanilla and chocolate drizzle for the ultimate late-night snack. 

Also Available in Flavors Like:

Dark Chocolate

Salted Caramel 

Chocolate Peanut Butter"
115081,"Introducing Lay’s Salted Cookie Bites, bite-size cookies with salty, crunchy chips mixed in for a delicious sweet and salty snack that brings together the best of both worlds.","Lay’s Salted Cookie Bites are delicious snackable baked cookies made with chocolate chips and Lay's potato chips for a sweet and salty experience you can enjoy by the handful. 

Also Available in Flavors Like:

Fritos Peanut Butter Salted Cookie Bites

Doritos Caramel Chunk Salted Cookie Bites

Ruffles Snickerdoodle Salted Cookie Bites"
116824,"Introducing Lay’s Veggie Poppables, airy and light textured crisps that are a new way to experience snacks, with real veggies that the whole family will enjoy.","Introducing Lay’s Veggie Poppables, airy and light textured crisps that are a new way to experience snacks, with real veggies that the whole family will enjoy.

Lay’s Veggie Poppables crafts deliciously crunchy, colorful crisps using real vegetables like spinach, tomatoes, chickpeas and carrots with the classic Lay’s flavor you know and love. These delightfully crunchy and airy bite-size crisps are far from boring. Grab a handful and add some fun to your afternoon snack.

Veggie Poppables is available in: 

- Sour Cream & Onion
- Sea Salt
- Zesty Ranch
- Cheddar Cheese

Made with real veggies

No flavors or colors from artificial sources

"
112412,"Doritos Crackers takes your everyday cracker experience to another level, delivering a bold flavor experience and a satisfying crunch.","These crackers take us back to a time when there was DORITOS® before the dust. 

These crackers are packed with flavor baked into every bite to keep your fingers free from any mess. These crackers also have a satisfying crunch so you can keep snacking through the day.

These flavors encapsulate the bold flavors you’ve come to expect from DORITOS® :

- Nacho Cheese
- Cool Ranch

"
114833,Introducing our new Tostitos Grain-Free Recipe - a new way to liven the party for everyone.,"Our new tortilla style chips made with grain-free ingredients deliver the tried and true Tostitos flavor and crunch that you love, now made with a grain-free cassava flour recipe. These gluten free, Grain-Free Recipe tortilla style chips pair perfectly with your favorite salsa & dips, and are sure to please any crowd. 

"
114487,"Introducing DORITOS ® CRISPS, a light and crispy snack packed with tasty bold flavors inspired by late night favorites.","Introducing DORITOS ® CRISPS, a light and crispy snack packed with tasty bold flavors inspired by late night favorites.

Doritos Crisps aren’t chips, and they aren’t crackers, they’re something in between! They are the perfect balance of light, crispy crunch and bold Doritos flavors all in a bite-sized shape so you can keep coming back for more.

Available in flavors such as:

 Supreme Pizza

 Loaded Taco

"
115076,"Introducing Cheetos Flamin' Hot Iced, an irresistible combination of spicy heat and creamy cool that gives you an indulgent snack to unwind with.","Cheetos Flamin' Hot Iced are Flamin' Hot Cheetos partially dipped in sweet vanilla cream for the perfect balance of heat and cool in every delicious bite.  

Also Available in Flavors Like:

Cheetos Flamin’ Hot Limón Iced Vanilla Cream

Doritos Flamin’ Hot Iced Vanilla Cream 

Ruffles Flamin’ Hot Iced Vanilla Cream"
114924,"Introducing Drizzle Salty Sweet Mix, a craveable mix of your favorite salty snacks covered in deliciously sweet drizzles for the perfect balance of salty and sweet that will surprise and delight with every bite.","Drizzle Salty Sweet Mix brings together crispy Lay’s potato chips, crunchy Rold Gold pretzels, and Smartfood popcorn all covered in a decadent chocolate peanut butter drizzle.

Also Available in Flavors Like:

Dark & White Chocolate 

Salted Caramel

Vanilla Cream"
115086,"Introducing Lay’s Salty Sweet Bark, a decadent chocolate bark topped with a variety of salty snacks that gives you a perfect salty-sweet treat to end the day.","Lay’s Salty Sweet Bark are delicious chocolate melt-in-your-mouth squares topped with crunchy Lay’s Chips, pretzels and popcorn for an amazing salty-sweet combination in every bite. 

Also Available in Flavors Like:

Dark Chocolate 

Milk Chocolate 

White Chocolate 

Chocolate Caramel"
115071,"Introducing Popcorners Dessert Thins, delightful thin and crispy snacks with craveable dessert inspired flavors and toppings for when you want a little something sweet to end your day.","Popcorners Dessert Thins are delectable, thin popcorn crisps coated in a sweet graham cracker crumble with marshmallow bits and chocolate on top for a delicious s'mores experience. ​

Also Available in Flavors Like:

Stacy’s Salted Toffee 

Rold Gold Fudge Sundae

Tostitos Cinnamon Churro "
125553,Introducing Baked Lay’s Crispy Layers: experience two layers of flavor in one bite-sized cracker.,"Introducing Off the Eaten Path Crispy Layers: experience two layers of flavor in one bite-sized cracker.

These plant-based crispy crackers are the perfect balance of two delicious flavor layers baked into one single bite to make snacking moments fun!

Available in flavors such as:

Chickpea and Chipotle BBQ

Parmesan and Beetroot"
121592,"Introducing Blue Corn Tortilla Chips by Food for Good: Delicious chips with the vibrant color of real blue corn in every bag, the perfect strength to dip with your favorite salsa.","Our crunchy chips are **made with ingredients you know and only contain the good stuff**. A slightly-salty, crunchy snack you can feel good about that brings the taste in a big way.

Blue Corn Tortilla Chips are available in:

- Sea Salt
- Sea Salt & Lime
- Sea Salt & Cracked Pepper
- Sea Salt & Jalapeno

**Made with no artificial colors, flavors or preservatives.**

**Always Non-GMO. Made with USDA Organic Corn.**"
128783,"Introducing new Lay's Baked chips with Vegetables. A range of baked chips made with vegetables like sweet potato, carrot and spinach, seasoned to perfection and baked till crisp and golden.","These baked chips are the perfect way to enjoy a better for you snack that is light, crispy and flavorful. 

Available in delicious flavors such as Sun-dried Tomato & Herb, White Cheddar, and Sour Cream and Onion. And because they are baked, they have 50% less fat than regular potato chips."
133582,"Introducing Fritos Mini Bites, miniature, poppable, round Fritos that you can enjoy handful after handful.","Fritos Mini Bites are light, airy and easy to eat. But each tiny bite has the hearty corn flavor and crunch you expect from Fritos. Available in flavors like: Cheddar, Chili Cheese and Honey BBQ."
138271,"PERFECT POPPER is a new and fun way of making freshly made warm, crispy snack in your microwave.","The snack is made from a **few natural ingredients** (water, a pinch of salt, and multigrain). The process is simple- the ingredients are mixed to form a dough then shaped and finally airdried. The snack is free from preservatives making it a healthier snack choice.​

PERFECT POPPER is a **crispy and airy snack freshly made** in the microwave. Ready in 3 minutes or less! It comes in individual servings in a range of flavors. ​

​Purchase a starter pack that comes with everything you need  - a BPA-free reusable microwave-safe container, flavoring oil, and the snack. ​

Make PERFECT POPPER in four easy steps:​

Step 1: Pour your desired amount of product into the microwave-safe container​

Step 2: Spray 1 - 2 squirts of the flavoring oil onto the product​

Step 3: Compress the container then

Step 4: Place the container into the microwave and warm for 3 mins or less​

​The PERFECT POPPER is **reusable** - good for the planet and you!"
138499,"Introducing new Lay’s Popped Chips - the lighter and crispier chip, that has all the Lay's flavor you know and love! And since they’re never fried, contain 50% less fat than regular potato chips.","Lay’s Popped Chips use quality potatoes to make crispy, light and super-snackable chips that are seasoned to perfection. And with 50% less fat than regular potato chips, you can snack till your heart’s content. Available in 3 delicious flavors: Double Cheese, Smokey BBQ, Garlic Bread"
128360,"Introducing new Doritos FWD, the bold flavor of Doritos now with an even bolder crunch and a boost of protein for a snack that’ll always keep you moving forward.","These great-tasting Doritos tortilla chips are amped up with a bigger, thicker crunch and a boost of plant protein for a deliciously satisfying snack that brings even more boldness to snack time so you can stay unstoppably you.

Available in bold classic flavors like:

- Nacho Cheese
- Cool Ranch

4g of protein and good source of fiber per serving."
128396,"Introducing Doritos Ultra Dips, a new range of popped chips that combines a light dippable snack with a surprising crunch.","These new intensely seasoned Doritos are popped to be perfectly light and dippable while still packing a bold crunch. Plus these dip-inspired flavors pair exceptionally well with your favorite dips so you can 'double dip' and take flavor to the next level.

Available in bold flavors like:

- Scorchin' Salsa (try pairing with your favorite guacamole)
- Spicy Guac (try pairing with your favorite salsa)
- Chipotle Queso (try pairing with your favorite bean dip)

Never Fried."
128375,"Introducing a new range of irresistibly delicious, culinary-inspired snacks from Lay's crafted full real food flavor in every bite.","Every crispy chip is crafted with an inspired blend of chef-selected flavors from real ingredients like roasted chickpeas and tasty veggies baked right into the chip for real flavor you can see. Then finished with just the right spices and seasonings to elevate the whole taste experience. Enjoy a snack that will delight your inner foodie.

Available in a range of exceptionally delicious flavors like:

- Roasted Red Pepper & Feta Tapenade with Chickpea
- Lemony Veg & Chickpea
- Roasted Tomato, Herb & Chickpea
- Curried Chickpea & Onion"
128778,"Introducing Doritos Pro, a new range of intensely flavorful, boosted Doritos that deliver a great-tasting way to always stay on your game.","These crunchy chips bring the iconic flavors of Doritos you love then levels them up with plant based protein for a snack that helps you power through your day in a boldly delicious way.

Available in bold classic flavors like: 

- Nacho Cheese
- Cool Ranch

7g of protein per serving.

"
121597,Introducing Flavored Tortilla Chips by Food for Good: Tortilla chips you can feel confident eating that also make your taste buds sing.,"Packed with big flavor, these crunchy chips are **cooked in sunflower oil** and perfectly seasoned to create a yummy, savory experience. They’re **made with ingredients you know** and are perfect to enjoy on-the-go or share with friends!

Tortilla Chips are available in:

- White Cheddar
- Zesty Ranch

**Made with no artificial colors, flavors or preservatives.**

**Always Non-GMO. Made with USDA Organic Corn.**"
128385,"Introducing Aero Doritos, the bold yet light new way to enjoy Doritos that’s ultra-grazable without ever weighing you down.","These deliciously seasoned Doritos bring together bold flavor with a new aero-popped texture that is light yet crunchy for a snack that is even more effortlessly munchable. Plus they're never fried so you can enjoy even more chips, with less calories! Perfect on its own or as a bold yet light complement to any meal.

Available in both delicious new and classic flavors like:

- Smooth Queso
- Nacho Cheese
- Cool Ranch"
133599,"Introducing Lay’s Pillow Crisps, golden-fried potato snack puffs that are crisp and airy pillow pockets.","Lay’s Pillow Crisps are perfectly crispy on the outside and puffed up to be hollow on the inside. Lightly seasoned with  herbs and spices, these crispy delights give you crunchy satisfaction. Available in flavors like: Asiago Herb, Rosemary Garlic, Sea Salt & Pepper. "
133577,"Introducing Fritos Crunch Clusters, a super crunchy snack with hearty textured bits and bold flavor.","Fritos Crunch Clusters are small, poppable clusters made with salty, corny Fritos, crunchy nuts and  pretzels, and crisp, puffed rice. Pop ‘em one by one or by the handful for a satisfying bite. Available in flavors like: Barbecue, Honey Mustard and Original. "
136618,"Introducing Doritos Rugged, a textured Doritos chip combined with delicious protein-packed ingredients to create a snack that will keep you fueled throughout your day.","This enhanced Doritos chip includes the bold nacho cheese flavor you crave, with an added boost of plant-based protein. The bean and seeds base offers 5g of protein per serving, just enough to satisfy your craving. Available in the following flavors: Nacho Cheese, Cool Ranch, Spicy Ranch 

"
128365,"Introducing Cheetos Chickpuffs, a new range of super-snackable chickpea puffs that bring together the playfully cheesy Cheetos flavor you love with the goodness of chickpeas for a fun, feel-good snack.","These fun, light and airy chickpea-shaped puffs are flavor-blasted with the deliciously cheesy tastes of Cheetos. They sneak in the goodness of chickpea and have some protein and fiber without ever sacrificing flavor. They're so playfully poppable, you might not put them down.

Available in fun Cheetos flavors like:

- Cheddar
- Cheddar Jalapeno
- Flamin’ Hot

3g of protein and a good source of fiber."
137571,"Introducing Smartfood Fruit Blast, popcorn dusted with real fruit powder for a playfully smart and fruity snack you can feel good about.","We take delicious popcorn and we mix it up with powdered fruit that's bursting with flavor. Amazingly sweet and delicious flavor combinations pair together effortlessly  for an easy, feel-good snack. Available in the following flavors: Mixed Berry, Apple Cinnamon, and Raspberry White Chocolate"
128401,"Introducing Chester’s Pop Up Diner, a new range of snacks where he’s gotten his paws on your cheesy food faves and playfully pop’d them into chips for a full-on flavor explosion in every bite.","These incredibly delicious snacks take the bold cheesy flavors of fun foods like pizza or cheeseburgers and pop and press them right into the snack for a flavor explosion you can see and taste. Dusted with Cheetle and with a crispy, popped texture that is supremely snackable without ever weighing you down.

Available in full-on flavors like:

- Xxtra Cheesy Pepperoni Pizza
- Ultra Chees’d Burger
- Jalapeno Cheezy Mac

Never Fried."
128822,"Introducing a new range of irresistibly delicious snacks from Lay's Sensations that open up a world of joyful flavor inspired by the incredible tastes and fun to eat foods of the world's food markets, halls and bazaars.","Discover a different taste experience beyond your typical everyday chip with these super snackable chickpea fries. Made from an authentically delicious blend of potato and chickpea and then deliciously seasoned with the vibrant flavors found the world over. Let us take you on a flavor tour to a few of our favorite places. 

Available in uniquely irresistible flavors like: 

- Habanero Limon
- Greek Yogurt & Dill
- Madras Curry & Coconut
- Moroccan Za'atar Spice

"
